asset_id,source_id,asset_title,asset_type,domain,ai_retrieval_candidate,included_in_retrieval,business_description_present,metadata_owner_present,lineage_documented,last_refreshed_at,classification,access_control_status,retention_status,semantic_label,document_structure_score,retrieval_ambiguity_score,risk_decision_signal,consumer_team,days_since_refresh
AST-01349,SRC-064,Device Intelligence Case Note Template 1349,case_note_template,Device Intelligence,False,False,True,True,True,2026-07-09,restricted,aligned,missing_policy,retention_rule,1.0,0.385,low,Compliance Ops,13
AST-01350,SRC-039,Fraud Signals Table 1350,table,Fraud Signals,True,False,True,True,True,2026-07-01,restricted,missing_review,missing_policy,identity_verification,0.889,0.528,medium,Identity Product,21
AST-01351,SRC-047,Compliance Policy Runbook 1351,runbook,Compliance Policy,True,True,True,True,True,2026-06-20,confidential,aligned,aligned,access_policy,0.813,0.274,unclear,AI Platform,32
AST-01352,SRC-076,Identity Verification Case Note Template 1352,case_note_template,Identity Verification,False,False,True,False,False,2026-07-18,restricted,aligned,missing_policy,risk_decision_signal,0.869,0.167,medium,Fraud Product,4
AST-01353,SRC-081,Compliance Policy Runbook 1353,runbook,Compliance Policy,False,False,True,True,True,2026-05-03,restricted,aligned,aligned,retention_rule,0.777,0.523,high,AI Platform,80
AST-01354,SRC-059,Case Operations Table 1354,table,Case Operations,False,False,True,True,True,2026-07-21,public_internal,aligned,missing_policy,sanctions_context,0.806,0.183,medium,AI Platform,1
AST-01355,SRC-045,Case Operations Table 1355,table,Case Operations,True,True,True,True,True,2026-07-08,restricted,aligned,aligned,case_workflow,0.758,0.239,low,Customer Ops,14
AST-01356,SRC-095,Case Operations Knowledge Article 1356,knowledge_article,Case Operations,False,False,True,True,True,2026-07-11,confidential,aligned,aligned,device_risk,0.608,0.602,medium,Compliance Ops,11
AST-01357,SRC-082,Business Registry Knowledge Article 1357,knowledge_article,Business Registry,True,True,True,True,True,2026-07-22,restricted,aligned,aligned,sanctions_context,0.74,0.408,low,Customer Ops,0
AST-01358,SRC-060,Fraud Signals Knowledge Article 1358,knowledge_article,Fraud Signals,True,True,False,True,True,2026-07-21,restricted,aligned,aligned,device_risk,0.526,0.219,high,Customer Ops,1
AST-01359,SRC-049,Compliance Policy Policy Document 1359,policy_document,Compliance Policy,True,True,False,True,False,2026-07-19,confidential,aligned,aligned,risk_decision_signal,0.622,0.286,low,Fraud Product,3
AST-01360,SRC-081,Compliance Policy Table 1360,table,Compliance Policy,False,False,False,True,True,2026-07-05,public_internal,aligned,aligned,business_registry,1.0,0.551,low,AI Platform,17
AST-01361,SRC-049,Compliance Policy Knowledge Article 1361,knowledge_article,Compliance Policy,True,True,False,True,True,2026-07-19,confidential,aligned,expired,identity_verification,0.348,0.511,medium,Customer Ops,3
AST-01362,SRC-027,Fraud Signals Table 1362,table,Fraud Signals,True,True,True,True,True,2026-05-16,confidential,aligned,aligned,device_risk,0.923,0.408,high,AI Platform,67
AST-01363,SRC-077,Customer Risk Notes Knowledge Article 1363,knowledge_article,Customer Risk Notes,False,False,True,True,False,2026-07-14,confidential,aligned,aligned,risk_decision_signal,0.904,0.474,high,Compliance Ops,8
AST-01364,SRC-069,Sanctions Screening Runbook 1364,runbook,Sanctions Screening,True,True,True,True,True,2026-06-27,confidential,aligned,aligned,fraud_indicator,0.766,0.409,medium,Customer Ops,25
AST-01365,SRC-018,Business Registry Case Note Template 1365,case_note_template,Business Registry,False,False,True,True,True,2026-07-17,restricted,aligned,aligned,sanctions_context,0.932,0.29,low,Fraud Product,5
AST-01366,SRC-012,Business Registry Table 1366,table,Business Registry,False,False,True,True,False,2026-07-21,restricted,overexposed,aligned,sanctions_context,1.0,0.46,high,Customer Ops,1
AST-01367,SRC-060,Fraud Signals Table 1367,table,Fraud Signals,True,False,True,True,False,2026-07-17,restricted,aligned,aligned,device_risk,0.582,0.116,low,Identity Product,5
AST-01368,SRC-031,Case Operations Policy Document 1368,policy_document,Case Operations,True,True,True,False,True,2026-05-05,regulated_sensitive,aligned,aligned,case_workflow,0.842,0.213,medium,Customer Ops,78
AST-01369,SRC-009,Customer Risk Notes Knowledge Article 1369,knowledge_article,Customer Risk Notes,True,True,True,True,True,2026-07-20,confidential,aligned,aligned,entity_resolution,0.857,0.248,low,AI Platform,2
AST-01370,SRC-021,Compliance Policy Case Note Template 1370,case_note_template,Compliance Policy,True,False,True,True,True,2026-07-17,regulated_sensitive,overexposed,aligned,access_policy,0.837,0.026,medium,Fraud Product,5
AST-01371,SRC-084,Sanctions Screening Runbook 1371,runbook,Sanctions Screening,True,False,True,True,False,2026-07-19,restricted,aligned,aligned,business_registry,0.828,0.297,low,AI Platform,3
AST-01372,SRC-037,Customer Risk Notes Runbook 1372,runbook,Customer Risk Notes,True,True,True,True,True,2026-05-27,regulated_sensitive,aligned,aligned,identity_verification,1.0,0.413,high,AI Platform,56
AST-01373,SRC-059,Case Operations Policy Document 1373,policy_document,Case Operations,True,False,False,True,False,2026-07-14,confidential,aligned,aligned,business_registry,0.487,0.282,high,Compliance Ops,8
AST-01374,SRC-051,Identity Verification Table 1374,table,Identity Verification,True,False,True,True,True,2026-07-11,confidential,missing_review,aligned,case_workflow,1.0,0.02,high,Fraud Product,11
AST-01375,SRC-034,Business Registry Table 1375,table,Business Registry,False,False,True,True,False,2026-05-18,restricted,aligned,aligned,device_risk,0.891,0.241,low,Identity Product,65
AST-01376,SRC-015,Fraud Signals Runbook 1376,runbook,Fraud Signals,True,True,True,True,False,2026-06-04,restricted,aligned,aligned,case_workflow,0.772,0.264,low,Compliance Ops,48
AST-01377,SRC-089,Case Operations Table 1377,table,Case Operations,False,False,False,True,True,2026-07-20,confidential,aligned,missing_policy,case_workflow,0.877,0.6,high,AI Platform,2
AST-01378,SRC-076,Identity Verification Policy Document 1378,policy_document,Identity Verification,False,False,True,True,True,2026-07-14,confidential,aligned,missing_policy,entity_resolution,0.773,0.254,low,AI Platform,8
AST-01379,SRC-012,Business Registry Knowledge Article 1379,knowledge_article,Business Registry,True,True,True,True,True,2026-07-16,confidential,aligned,aligned,sanctions_context,0.882,0.252,high,Identity Product,6
AST-01380,SRC-038,Device Intelligence Policy Document 1380,policy_document,Device Intelligence,False,False,False,True,False,2026-07-13,confidential,aligned,aligned,business_registry,0.934,0.114,high,Identity Product,9
AST-01381,SRC-045,Case Operations Knowledge Article 1381,knowledge_article,Case Operations,True,False,True,True,True,2026-06-01,restricted,aligned,aligned,fraud_indicator,0.791,0.159,medium,Identity Product,51
AST-01382,SRC-010,Sanctions Screening Knowledge Article 1382,knowledge_article,Sanctions Screening,True,True,True,True,True,2026-07-19,restricted,aligned,missing_policy,entity_resolution,0.722,0.137,high,AI Platform,3
AST-01383,SRC-069,Sanctions Screening Table 1383,table,Sanctions Screening,True,True,True,True,False,2026-07-20,confidential,aligned,aligned,identity_verification,1.0,0.257,medium,Fraud Product,2
AST-01384,SRC-015,Fraud Signals Table 1384,table,Fraud Signals,True,False,True,True,False,2026-07-15,public_internal,aligned,aligned,retention_rule,0.757,0.551,high,Fraud Product,7
AST-01385,SRC-083,Sanctions Screening Table 1385,table,Sanctions Screening,True,False,True,True,True,2026-07-04,confidential,aligned,aligned,risk_decision_signal,0.856,0.141,low,Compliance Ops,18
AST-01386,SRC-073,Business Registry Case Note Template 1386,case_note_template,Business Registry,True,True,True,False,True,2026-07-10,confidential,aligned,aligned,risk_decision_signal,0.763,0.02,high,Identity Product,12
AST-01387,SRC-096,Business Registry Table 1387,table,Business Registry,True,False,False,False,False,2026-07-20,confidential,aligned,aligned,identity_verification,0.929,0.369,medium,Identity Product,2
AST-01388,SRC-083,Sanctions Screening Runbook 1388,runbook,Sanctions Screening,True,True,True,True,True,2026-07-15,confidential,aligned,expired,identity_verification,0.992,0.106,low,Identity Product,7
AST-01389,SRC-017,Device Intelligence Table 1389,table,Device Intelligence,True,True,True,True,True,2026-05-15,restricted,overexposed,aligned,device_risk,0.653,0.554,medium,Customer Ops,68
AST-01390,SRC-093,Compliance Policy Knowledge Article 1390,knowledge_article,Compliance Policy,False,False,True,True,False,2026-06-01,regulated_sensitive,aligned,aligned,case_workflow,0.933,0.33,high,Fraud Product,51
AST-01391,SRC-087,Sanctions Screening Runbook 1391,runbook,Sanctions Screening,True,True,True,False,False,2026-07-02,public_internal,aligned,aligned,fraud_indicator,0.808,0.636,high,Customer Ops,20
AST-01392,SRC-096,Business Registry Table 1392,table,Business Registry,False,False,True,True,True,2026-07-11,restricted,aligned,missing_policy,sanctions_context,0.786,0.291,medium,AI Platform,11
AST-01393,SRC-077,Customer Risk Notes Case Note Template 1393,case_note_template,Customer Risk Notes,True,True,False,True,True,2026-06-01,regulated_sensitive,aligned,expired,fraud_indicator,0.89,0.125,low,Compliance Ops,51
AST-01394,SRC-054,Compliance Policy Table 1394,table,Compliance Policy,True,True,True,True,True,2026-07-21,restricted,aligned,missing_policy,identity_verification,1.0,0.441,unclear,AI Platform,1
AST-01395,SRC-012,Business Registry Faq 1395,faq,Business Registry,False,False,True,True,False,2026-07-17,public_internal,aligned,aligned,identity_verification,0.844,0.209,high,Fraud Product,5
AST-01396,SRC-040,Fraud Signals Knowledge Article 1396,knowledge_article,Fraud Signals,True,True,True,True,False,2026-04-28,restricted,aligned,aligned,entity_resolution,0.649,0.549,low,Fraud Product,85
AST-01397,SRC-029,Business Registry Table 1397,table,Business Registry,True,True,True,True,False,2026-04-25,confidential,aligned,expired,sanctions_context,0.837,0.261,high,AI Platform,88
AST-01398,SRC-066,Case Operations Runbook 1398,runbook,Case Operations,True,True,True,True,True,2026-07-20,confidential,aligned,aligned,entity_resolution,0.932,0.305,medium,Fraud Product,2
AST-01399,SRC-079,Fraud Signals Policy Document 1399,policy_document,Fraud Signals,True,True,True,True,True,2026-05-02,confidential,aligned,aligned,identity_verification,0.674,0.157,medium,Fraud Product,81
AST-01400,SRC-081,Compliance Policy Table 1400,table,Compliance Policy,True,True,False,True,False,2026-05-07,restricted,aligned,aligned,retention_rule,0.866,0.633,medium,Customer Ops,76
AST-01401,SRC-039,Fraud Signals Runbook 1401,runbook,Fraud Signals,True,True,False,True,True,2026-04-21,restricted,aligned,aligned,access_policy,0.83,0.468,high,Customer Ops,92
AST-01402,SRC-093,Compliance Policy Knowledge Article 1402,knowledge_article,Compliance Policy,False,False,True,True,True,2026-05-21,public_internal,aligned,aligned,risk_decision_signal,0.782,0.477,high,Customer Ops,62
AST-01403,SRC-012,Business Registry Table 1403,table,Business Registry,True,False,True,True,True,2026-07-09,confidential,overexposed,aligned,case_workflow,0.688,0.18,low,Customer Ops,13
AST-01404,SRC-022,Sanctions Screening Table 1404,table,Sanctions Screening,False,False,True,True,True,2026-07-05,restricted,overexposed,aligned,case_workflow,0.706,0.02,low,Customer Ops,17
AST-01405,SRC-087,Sanctions Screening Runbook 1405,runbook,Sanctions Screening,False,False,False,True,True,2026-07-17,regulated_sensitive,aligned,aligned,access_policy,0.81,0.437,medium,Fraud Product,5
AST-01406,SRC-004,Sanctions Screening Table 1406,table,Sanctions Screening,True,True,False,True,False,2026-05-16,confidential,aligned,missing_policy,entity_resolution,0.92,0.115,high,Fraud Product,67
AST-01407,SRC-032,Compliance Policy Table 1407,table,Compliance Policy,True,True,True,True,False,2026-07-14,confidential,aligned,aligned,retention_rule,0.652,0.383,medium,Fraud Product,8
AST-01408,SRC-092,Fraud Signals Policy Document 1408,policy_document,Fraud Signals,True,True,True,True,True,2026-07-19,confidential,aligned,aligned,retention_rule,0.765,0.429,low,Customer Ops,3
AST-01409,SRC-009,Customer Risk Notes Table 1409,table,Customer Risk Notes,False,False,True,True,True,2026-07-17,public_internal,aligned,aligned,risk_decision_signal,0.621,0.161,medium,Compliance Ops,5
AST-01410,SRC-026,Customer Risk Notes Knowledge Article 1410,knowledge_article,Customer Risk Notes,True,True,True,True,True,2026-05-15,restricted,aligned,aligned,access_policy,0.604,0.492,low,Identity Product,68
AST-01411,SRC-072,Identity Verification Runbook 1411,runbook,Identity Verification,True,True,True,True,False,2026-07-20,public_internal,overexposed,aligned,sanctions_context,0.762,0.474,low,AI Platform,2
AST-01412,SRC-023,Identity Verification Case Note Template 1412,case_note_template,Identity Verification,True,True,True,True,True,2026-06-25,restricted,aligned,expired,fraud_indicator,0.839,0.132,medium,Customer Ops,27
AST-01413,SRC-046,Identity Verification Table 1413,table,Identity Verification,True,True,True,True,False,2026-07-08,restricted,aligned,aligned,entity_resolution,0.759,0.02,low,Compliance Ops,14
AST-01414,SRC-029,Business Registry Knowledge Article 1414,knowledge_article,Business Registry,False,False,True,True,True,2026-07-03,confidential,aligned,aligned,entity_resolution,0.851,0.249,low,Customer Ops,19
AST-01415,SRC-069,Sanctions Screening Policy Document 1415,policy_document,Sanctions Screening,True,True,True,True,False,2026-06-05,confidential,aligned,aligned,risk_decision_signal,1.0,0.366,low,Fraud Product,47
AST-01416,SRC-030,Fraud Signals Policy Document 1416,policy_document,Fraud Signals,True,True,False,True,True,2026-05-08,restricted,aligned,aligned,access_policy,0.661,0.441,low,AI Platform,75
AST-01417,SRC-026,Customer Risk Notes Runbook 1417,runbook,Customer Risk Notes,False,False,True,True,False,2026-06-16,confidential,aligned,aligned,access_policy,0.858,0.518,medium,Fraud Product,36
AST-01418,SRC-082,Business Registry Table 1418,table,Business Registry,True,True,True,True,True,2026-07-12,restricted,aligned,aligned,retention_rule,0.775,0.273,high,Fraud Product,10
AST-01419,SRC-092,Fraud Signals Knowledge Article 1419,knowledge_article,Fraud Signals,False,False,True,True,True,2026-07-17,restricted,aligned,aligned,case_workflow,0.694,0.4,low,Compliance Ops,5
AST-01420,SRC-060,Fraud Signals Runbook 1420,runbook,Fraud Signals,True,True,True,False,True,2026-07-14,public_internal,aligned,aligned,risk_decision_signal,0.787,0.055,high,Compliance Ops,8
AST-01421,SRC-089,Case Operations Table 1421,table,Case Operations,True,True,True,True,True,2026-07-19,confidential,overexposed,aligned,sanctions_context,0.616,0.157,low,Customer Ops,3
AST-01422,SRC-021,Compliance Policy Runbook 1422,runbook,Compliance Policy,True,True,True,True,True,2026-07-17,confidential,aligned,aligned,entity_resolution,0.806,0.146,medium,AI Platform,5
AST-01423,SRC-007,Sanctions Screening Runbook 1423,runbook,Sanctions Screening,True,True,True,True,False,2026-05-22,restricted,aligned,aligned,fraud_indicator,0.746,0.082,medium,Customer Ops,61
AST-01424,SRC-001,Identity Verification Runbook 1424,runbook,Identity Verification,True,False,True,True,True,2026-06-21,confidential,aligned,aligned,retention_rule,0.788,0.272,medium,Compliance Ops,31
AST-01425,SRC-073,Business Registry Knowledge Article 1425,knowledge_article,Business Registry,True,True,True,True,True,2026-06-07,confidential,aligned,aligned,fraud_indicator,0.793,0.091,low,AI Platform,45
AST-01426,SRC-088,Customer Risk Notes Knowledge Article 1426,knowledge_article,Customer Risk Notes,False,False,True,True,True,2026-05-10,confidential,overexposed,aligned,fraud_indicator,0.862,0.358,low,Customer Ops,73
